,PROLIFIC_PID,ExplanationPair,Need_for_Cognition,Need_for_closure,Susceptibility_to_persuasion,Skepticism,AI_Expertise,Domain,flipped_dim,MetricType,Evaluation
16884,683b0eb001a2d691a11b1c63,000000v000010,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Trustworthiness,1
17081,683b0eb001a2d691a11b1c63,000000v000010,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Transparency,0
17278,683b0eb001a2d691a11b1c63,000000v000010,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Usefulness,0
16096,683b0eb001a2d691a11b1c63,000011v010011,0.85,0.4375,0.8125,0.875,0.8125,low,Length,Trustworthiness,1
16293,683b0eb001a2d691a11b1c63,000011v010011,0.85,0.4375,0.8125,0.875,0.8125,low,Length,Transparency,1
16490,683b0eb001a2d691a11b1c63,000011v010011,0.85,0.4375,0.8125,0.875,0.8125,low,Length,Usefulness,1
1912,683b0eb001a2d691a11b1c63,000101v000111,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Trustworthiness,1
2109,683b0eb001a2d691a11b1c63,000101v000111,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Transparency,0
2306,683b0eb001a2d691a11b1c63,000101v000111,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Usefulness,0
47616,683b0eb001a2d691a11b1c63,010100v011100,0.85,0.4375,0.8125,0.875,0.8125,low,Structure,Trustworthiness,0
47813,683b0eb001a2d691a11b1c63,010100v011100,0.85,0.4375,0.8125,0.875,0.8125,low,Structure,Transparency,0
48010,683b0eb001a2d691a11b1c63,010100v011100,0.85,0.4375,0.8125,0.875,0.8125,low,Structure,Usefulness,0
61800,683b0eb001a2d691a11b1c63,011001v011011,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Trustworthiness,0
61997,683b0eb001a2d691a11b1c63,011001v011011,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Transparency,0
62194,683b0eb001a2d691a11b1c63,011001v011011,0.85,0.4375,0.8125,0.875,0.8125,low,Detail,Usefulness,0
115384,683b0eb001a2d691a11b1c63,110000v110001,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Trustworthiness,0
115581,683b0eb001a2d691a11b1c63,110000v110001,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Transparency,0
115778,683b0eb001a2d691a11b1c63,110000v110001,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Usefulness,0
113808,683b0eb001a2d691a11b1c63,110000v110010,0.85,0.4375,0.8125,0.875,0.8125,high,Detail,Trustworthiness,1
114005,683b0eb001a2d691a11b1c63,110000v110010,0.85,0.4375,0.8125,0.875,0.8125,high,Detail,Transparency,1
114202,683b0eb001a2d691a11b1c63,110000v110010,0.85,0.4375,0.8125,0.875,0.8125,high,Detail,Usefulness,0
109080,683b0eb001a2d691a11b1c63,110101v111101,0.85,0.4375,0.8125,0.875,0.8125,high,Structure,Trustworthiness,0
109277,683b0eb001a2d691a11b1c63,110101v111101,0.85,0.4375,0.8125,0.875,0.8125,high,Structure,Transparency,0
109474,683b0eb001a2d691a11b1c63,110101v111101,0.85,0.4375,0.8125,0.875,0.8125,high,Structure,Usefulness,0
124052,683b0eb001a2d691a11b1c63,111010v111011,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Trustworthiness,0
124249,683b0eb001a2d691a11b1c63,111010v111011,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Transparency,0
124446,683b0eb001a2d691a11b1c63,111010v111011,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Usefulness,1
117748,683b0eb001a2d691a11b1c63,111110v111111,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Trustworthiness,1
117945,683b0eb001a2d691a11b1c63,111110v111111,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Transparency,1
118142,683b0eb001a2d691a11b1c63,111110v111111,0.85,0.4375,0.8125,0.875,0.8125,high,Persuasiveness,Usefulness,1
17712,683c620fb9da9979283dcdec,000010v001010,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Trustworthiness,0
17909,683c620fb9da9979283dcdec,000010v001010,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Transparency,0
18106,683c620fb9da9979283dcdec,000010v001010,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Usefulness,0
7468,683c620fb9da9979283dcdec,000110v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Length,Trustworthiness,0
7665,683c620fb9da9979283dcdec,000110v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Length,Transparency,0
7862,683c620fb9da9979283dcdec,000110v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Length,Usefulness,0
2740,683c620fb9da9979283dcdec,000011v000111,0.95,0.875,0.8125,0.9375,0.8125,low,Formality,Trustworthiness,1
2937,683c620fb9da9979283dcdec,000011v000111,0.95,0.875,0.8125,0.9375,0.8125,low,Formality,Transparency,1
3134,683c620fb9da9979283dcdec,000011v000111,0.95,0.875,0.8125,0.9375,0.8125,low,Formality,Usefulness,1
46080,683c620fb9da9979283dcdec,010101v011101,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Trustworthiness,0
46277,683c620fb9da9979283dcdec,010101v011101,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Transparency,0
46474,683c620fb9da9979283dcdec,010101v011101,0.95,0.875,0.8125,0.9375,0.8125,low,Structure,Usefulness,0
42140,683c620fb9da9979283dcdec,010100v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Detail,Trustworthiness,1
42337,683c620fb9da9979283dcdec,010100v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Detail,Transparency,1
42534,683c620fb9da9979283dcdec,010100v010110,0.95,0.875,0.8125,0.9375,0.8125,low,Detail,Usefulness,1
83904,683c620fb9da9979283dcdec,100001v110001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Trustworthiness,0
84101,683c620fb9da9979283dcdec,100001v110001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Transparency,0
84298,683c620fb9da9979283dcdec,100001v110001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Usefulness,0
68932,683c620fb9da9979283dcdec,100010v100110,0.95,0.875,0.8125,0.9375,0.8125,high,Formality,Trustworthiness,1
69129,683c620fb9da9979283dcdec,100010v100110,0.95,0.875,0.8125,0.9375,0.8125,high,Formality,Transparency,1
69326,683c620fb9da9979283dcdec,100010v100110,0.95,0.875,0.8125,0.9375,0.8125,high,Formality,Usefulness,1
100452,683c620fb9da9979283dcdec,101001v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Trustworthiness,1
100649,683c620fb9da9979283dcdec,101001v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Transparency,1
100846,683c620fb9da9979283dcdec,101001v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Length,Usefulness,1
107544,683c620fb9da9979283dcdec,110100v110101,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Trustworthiness,1
107741,683c620fb9da9979283dcdec,110100v110101,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Transparency,1
107938,683c620fb9da9979283dcdec,110100v110101,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Usefulness,1
126456,683c620fb9da9979283dcdec,111000v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Trustworthiness,1
126653,683c620fb9da9979283dcdec,111000v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Transparency,1
126850,683c620fb9da9979283dcdec,111000v111001,0.95,0.875,0.8125,0.9375,0.8125,high,Persuasiveness,Usefulness,1
23913,683cb082415c735de66f35c6,001101v001111,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Trustworthiness,0
24110,683cb082415c735de66f35c6,001101v001111,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Transparency,0
24307,683cb082415c735de66f35c6,001101v001111,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Usefulness,1
49129,683cb082415c735de66f35c6,010001v010011,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Trustworthiness,1
49326,683cb082415c735de66f35c6,010001v010011,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Transparency,0
49523,683cb082415c735de66f35c6,010001v010011,0.75,0.5625,0.5,0.625,0.5625,low,Detail,Usefulness,0
9821,683ce86365da3a5e829e1fe8,000101v001101,0.75,0.5625,0.75,0.9375,0.875,low,Structure,Trustworthiness,1
10018,683ce86365da3a5e829e1fe8,000101v001101,0.75,0.5625,0.75,0.9375,0.875,low,Structure,Transparency,1
10215,683ce86365da3a5e829e1fe8,000101v001101,0.75,0.5625,0.75,0.9375,0.875,low,Structure,Usefulness,1
10609,683ce86365da3a5e829e1fe8,000101v010101,0.75,0.5625,0.75,0.9375,0.875,low,Length,Trustworthiness,1
10806,683ce86365da3a5e829e1fe8,000101v010101,0.75,0.5625,0.75,0.9375,0.875,low,Length,Transparency,0
11003,683ce86365da3a5e829e1fe8,000101v010101,0.75,0.5625,0.75,0.9375,0.875,low,Length,Usefulness,1
7457,683ce86365da3a5e829e1fe8,000110v010110,0.75,0.5625,0.75,0.9375,0.875,low,Length,Trustworthiness,1
7654,683ce86365da3a5e829e1fe8,000110v010110,0.75,0.5625,0.75,0.9375,0.875,low,Length,Transparency,0
7851,683ce86365da3a5e829e1fe8,000110v010110,0.75,0.5625,0.75,0.9375,0.875,low,Length,Usefulness,0
4305,683ce86365da3a5e829e1fe8,000111v010111,0.75,0.5625,0.75,0.9375,0.875,low,Length,Trustworthiness,1
4502,683ce86365da3a5e829e1fe8,000111v010111,0.75,0.5625,0.75,0.9375,0.875,low,Length,Transparency,0
4699,683ce86365da3a5e829e1fe8,000111v010111,0.75,0.5625,0.75,0.9375,0.875,low,Length,Usefulness,1
63405,683ce86365da3a5e829e1fe8,011000v011001,0.75,0.5625,0.75,0.9375,0.875,low,Persuasiveness,Trustworthiness,0
63602,683ce86365da3a5e829e1fe8,011000v011001,0.75,0.5625,0.75,0.9375,0.875,low,Persuasiveness,Transparency,0
63799,683ce86365da3a5e829e1fe8,011000v011001,0.75,0.5625,0.75,0.9375,0.875,low,Persuasiveness,Usefulness,0
73649,683ce86365da3a5e829e1fe8,100101v110101,0.75,0.5625,0.75,0.9375,0.875,high,Length,Trustworthiness,1
73846,683ce86365da3a5e829e1fe8,100101v110101,0.75,0.5625,0.75,0.9375,0.875,high,Length,Transparency,0
74043,683ce86365da3a5e829e1fe8,100101v110101,0.75,0.5625,0.75,0.9375,0.875,high,Length,Usefulness,1
97289,683ce86365da3a5e829e1fe8,101011v111011,0.75,0.5625,0.75,0.9375,0.875,high,Length,Trustworthiness,1
97486,683ce86365da3a5e829e1fe8,101011v111011,0.75,0.5625,0.75,0.9375,0.875,high,Length,Transparency,1
97683,683ce86365da3a5e829e1fe8,101011v111011,0.75,0.5625,0.75,0.9375,0.875,high,Length,Usefulness,0
109109,683ce86365da3a5e829e1fe8,110101v111101,0.75,0.5625,0.75,0.9375,0.875,high,Structure,Trustworthiness,1
109306,683ce86365da3a5e829e1fe8,110101v111101,0.75,0.5625,0.75,0.9375,0.875,high,Structure,Transparency,1
109503,683ce86365da3a5e829e1fe8,110101v111101,0.75,0.5625,0.75,0.9375,0.875,high,Structure,Usefulness,1
102017,683ce86365da3a5e829e1fe8,110110v110111,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Trustworthiness,0
102214,683ce86365da3a5e829e1fe8,110110v110111,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Transparency,1
102411,683ce86365da3a5e829e1fe8,110110v110111,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Usefulness,1
121717,683ce86365da3a5e829e1fe8,111100v111101,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Trustworthiness,1
121914,683ce86365da3a5e829e1fe8,111100v111101,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Transparency,1
122111,683ce86365da3a5e829e1fe8,111100v111101,0.75,0.5625,0.75,0.9375,0.875,high,Persuasiveness,Usefulness,0
2703,683decac475fe0b9b1e79e58,000011v000111,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Trustworthiness,1
2900,683decac475fe0b9b1e79e58,000011v000111,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Transparency,1
3097,683decac475fe0b9b1e79e58,000011v000111,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Usefulness,1
23191,683decac475fe0b9b1e79e58,001110v001111,0.45,0.6875,0.5625,0.9375,0.6875,low,Persuasiveness,Trustworthiness,0
23388,683decac475fe0b9b1e79e58,001110v001111,0.45,0.6875,0.5625,0.9375,0.6875,low,Persuasiveness,Transparency,0
23585,683decac475fe0b9b1e79e58,001110v001111,0.45,0.6875,0.5625,0.9375,0.6875,low,Persuasiveness,Usefulness,0
45255,683decac475fe0b9b1e79e58,010001v010101,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Trustworthiness,1
45452,683decac475fe0b9b1e79e58,010001v010101,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Transparency,1
45649,683decac475fe0b9b1e79e58,010001v010101,0.45,0.6875,0.5625,0.9375,0.6875,low,Formality,Usefulness,1
42103,683decac475fe0b9b1e79e58,010100v010110,0.45,0.6875,0.5625,0.9375,0.6875,low,Detail,Trustworthiness,0
42300,683decac475fe0b9b1e79e58,010100v010110,0.45,0.6875,0.5625,0.9375,0.6875,low,Detail,Transparency,0
42497,683decac475fe0b9b1e79e58,010100v010110,0.45,0.6875,0.5625,0.9375,0.6875,low,Detail,Usefulness,0
73623,683decac475fe0b9b1e79e58,100101v110101,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Trustworthiness,1
73820,683decac475fe0b9b1e79e58,100101v110101,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Transparency,1
74017,683decac475fe0b9b1e79e58,100101v110101,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Usefulness,1
64167,683decac475fe0b9b1e79e58,100110v100111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Trustworthiness,1
64364,683decac475fe0b9b1e79e58,100110v100111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Transparency,1
64561,683decac475fe0b9b1e79e58,100110v100111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Usefulness,1
97263,683decac475fe0b9b1e79e58,101011v111011,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Trustworthiness,1
97460,683decac475fe0b9b1e79e58,101011v111011,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Transparency,1
97657,683decac475fe0b9b1e79e58,101011v111011,0.45,0.6875,0.5625,0.9375,0.6875,high,Length,Usefulness,1
86231,683decac475fe0b9b1e79e58,101110v101111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Trustworthiness,0
86428,683decac475fe0b9b1e79e58,101110v101111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Transparency,0
86625,683decac475fe0b9b1e79e58,101110v101111,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Usefulness,0
111447,683decac475fe0b9b1e79e58,110010v110011,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Trustworthiness,0
111644,683decac475fe0b9b1e79e58,110010v110011,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Transparency,0
111841,683decac475fe0b9b1e79e58,110010v110011,0.45,0.6875,0.5625,0.9375,0.6875,high,Persuasiveness,Usefulness,0
119327,683decac475fe0b9b1e79e58,111011v111111,0.45,0.6875,0.5625,0.9375,0.6875,high,Formality,Trustworthiness,1
119524,683decac475fe0b9b1e79e58,111011v111111,0.45,0.6875,0.5625,0.9375,0.6875,high,Formality,Transparency,1
119721,683decac475fe0b9b1e79e58,111011v111111,0.45,0.6875,0.5625,0.9375,0.6875,high,Formality,Usefulness,1
17646,683df46689997f6f8464640d,000010v001010,0.6,0.5625,0.75,0.8125,0.75,low,Structure,Trustworthiness,1
17843,683df46689997f6f8464640d,000010v001010,0.6,0.5625,0.75,0.8125,0.75,low,Structure,Transparency,1
18040,683df46689997f6f8464640d,000010v001010,0.6,0.5625,0.75,0.8125,0.75,low,Structure,Usefulness,1
14494,683df46689997f6f8464640d,000001v000011,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Trustworthiness,0
14691,683df46689997f6f8464640d,000001v000011,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Transparency,1
14888,683df46689997f6f8464640d,000001v000011,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Usefulness,1
26314,683df46689997f6f8464640d,001100v001110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Trustworthiness,0
26511,683df46689997f6f8464640d,001100v001110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Transparency,1
26708,683df46689997f6f8464640d,001100v001110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Usefulness,1
42074,683df46689997f6f8464640d,010100v010110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Trustworthiness,0
42271,683df46689997f6f8464640d,010100v010110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Transparency,0
42468,683df46689997f6f8464640d,010100v010110,0.6,0.5625,0.75,0.8125,0.75,low,Detail,Usefulness,0
54682,683df46689997f6f8464640d,011110v011111,0.6,0.5625,0.75,0.8125,0.75,low,Persuasiveness,Trustworthiness,0
54879,683df46689997f6f8464640d,011110v011111,0.6,0.5625,0.75,0.8125,0.75,low,Persuasiveness,Transparency,0
55076,683df46689997f6f8464640d,011110v011111,0.6,0.5625,0.75,0.8125,0.75,low,Persuasiveness,Usefulness,0
83050,683df46689997f6f8464640d,100001v101001,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Trustworthiness,0
83247,683df46689997f6f8464640d,100001v101001,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Transparency,1
83444,683df46689997f6f8464640d,100001v101001,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Usefulness,1
80686,683df46689997f6f8464640d,100010v101010,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Trustworthiness,1
80883,683df46689997f6f8464640d,100010v101010,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Transparency,1
81080,683df46689997f6f8464640d,100010v101010,0.6,0.5625,0.75,0.8125,0.75,high,Structure,Usefulness,1
77534,683df46689997f6f8464640d,100001v100011,0.6,0.5625,0.75,0.8125,0.75,high,Detail,Trustworthiness,1
77731,683df46689997f6f8464640d,100001v100011,0.6,0.5625,0.75,0.8125,0.75,high,Detail,Transparency,0
77928,683df46689997f6f8464640d,100001v100011,0.6,0.5625,0.75,0.8125,0.75,high,Detail,Usefulness,1
70442,683df46689997f6f8464640d,100110v110110,0.6,0.5625,0.75,0.8125,0.75,high,Length,Trustworthiness,0
70639,683df46689997f6f8464640d,100110v110110,0.6,0.5625,0.75,0.8125,0.75,high,Length,Transparency,1
70836,683df46689997f6f8464640d,100110v110110,0.6,0.5625,0.75,0.8125,0.75,high,Length,Usefulness,0
126390,683df46689997f6f8464640d,111000v111001,0.6,0.5625,0.75,0.8125,0.75,high,Persuasiveness,Trustworthiness,1
126587,683df46689997f6f8464640d,111000v111001,0.6,0.5625,0.75,0.8125,0.75,high,Persuasiveness,Transparency,0
126784,683df46689997f6f8464640d,111000v111001,0.6,0.5625,0.75,0.8125,0.75,high,Persuasiveness,Usefulness,0
10486,683e13af41f9dc72801b4751,000101v010101,0.8,0.5625,0.75,0.9375,0.625,low,Length,Trustworthiness,1
10683,683e13af41f9dc72801b4751,000101v010101,0.8,0.5625,0.75,0.9375,0.625,low,Length,Transparency,1
10880,683e13af41f9dc72801b4751,000101v010101,0.8,0.5625,0.75,0.9375,0.625,low,Length,Usefulness,1
2606,683e13af41f9dc72801b4751,000011v000111,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Trustworthiness,0
2803,683e13af41f9dc72801b4751,000011v000111,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Transparency,1
3000,683e13af41f9dc72801b4751,000011v000111,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Usefulness,0
4182,683e13af41f9dc72801b4751,000111v010111,0.8,0.5625,0.75,0.9375,0.625,low,Length,Trustworthiness,1
4379,683e13af41f9dc72801b4751,000111v010111,0.8,0.5625,0.75,0.9375,0.625,low,Length,Transparency,1
4576,683e13af41f9dc72801b4751,000111v010111,0.8,0.5625,0.75,0.9375,0.625,low,Length,Usefulness,1
42794,683e13af41f9dc72801b4751,010010v010110,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Trustworthiness,1
42991,683e13af41f9dc72801b4751,010010v010110,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Transparency,0
43188,683e13af41f9dc72801b4751,010010v010110,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Usefulness,1
59342,683e13af41f9dc72801b4751,011001v011101,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Trustworthiness,0
59539,683e13af41f9dc72801b4751,011001v011101,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Transparency,0
59736,683e13af41f9dc72801b4751,011001v011101,0.8,0.5625,0.75,0.9375,0.625,low,Formality,Usefulness,0
72738,683e13af41f9dc72801b4751,100101v101101,0.8,0.5625,0.75,0.9375,0.625,high,Structure,Trustworthiness,1
72935,683e13af41f9dc72801b4751,100101v101101,0.8,0.5625,0.75,0.9375,0.625,high,Structure,Transparency,1
73132,683e13af41f9dc72801b4751,100101v101101,0.8,0.5625,0.75,0.9375,0.625,high,Structure,Usefulness,1
94014,683e13af41f9dc72801b4751,101101v111101,0.8,0.5625,0.75,0.9375,0.625,high,Length,Trustworthiness,0
94211,683e13af41f9dc72801b4751,101101v111101,0.8,0.5625,0.75,0.9375,0.625,high,Length,Transparency,0
94408,683e13af41f9dc72801b4751,101101v111101,0.8,0.5625,0.75,0.9375,0.625,high,Length,Usefulness,1
115290,683e13af41f9dc72801b4751,110000v110001,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Trustworthiness,0
115487,683e13af41f9dc72801b4751,110000v110001,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Transparency,0
115684,683e13af41f9dc72801b4751,110000v110001,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Usefulness,0
101894,683e13af41f9dc72801b4751,110110v110111,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Trustworthiness,1
102091,683e13af41f9dc72801b4751,110110v110111,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Transparency,1
102288,683e13af41f9dc72801b4751,110110v110111,0.8,0.5625,0.75,0.9375,0.625,high,Persuasiveness,Usefulness,0
16115,683e23aee0b3378fa1254b1a,000011v010011,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Trustworthiness,1
16312,683e23aee0b3378fa1254b1a,000011v010011,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Transparency,1
16509,683e23aee0b3378fa1254b1a,000011v010011,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Usefulness,1
5083,683e23aee0b3378fa1254b1a,000100v000110,0.85,0.8125,0.8125,0.6875,0.6875,low,Detail,Trustworthiness,1
5280,683e23aee0b3378fa1254b1a,000100v000110,0.85,0.8125,0.8125,0.6875,0.6875,low,Detail,Transparency,1
5477,683e23aee0b3378fa1254b1a,000100v000110,0.85,0.8125,0.8125,0.6875,0.6875,low,Detail,Usefulness,1
37391,683e23aee0b3378fa1254b1a,001001v011001,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Trustworthiness,1
37588,683e23aee0b3378fa1254b1a,001001v011001,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Transparency,1
37785,683e23aee0b3378fa1254b1a,001001v011001,0.85,0.8125,0.8125,0.6875,0.6875,low,Length,Usefulness,1
61031,683e23aee0b3378fa1254b1a,011010v011011,0.85,0.8125,0.8125,0.6875,0.6875,low,Persuasiveness,Trustworthiness,0
61228,683e23aee0b3378fa1254b1a,011010v011011,0.85,0.8125,0.8125,0.6875,0.6875,low,Persuasiveness,Transparency,0
61425,683e23aee0b3378fa1254b1a,011010v011011,0.85,0.8125,0.8125,0.6875,0.6875,low,Persuasiveness,Usefulness,0
80731,683e23aee0b3378fa1254b1a,100010v101010,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Trustworthiness,1
80928,683e23aee0b3378fa1254b1a,100010v101010,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Transparency,1
81125,683e23aee0b3378fa1254b1a,100010v101010,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Usefulness,1
77579,683e23aee0b3378fa1254b1a,100001v100011,0.85,0.8125,0.8125,0.6875,0.6875,high,Detail,Trustworthiness,0
77776,683e23aee0b3378fa1254b1a,100001v100011,0.85,0.8125,0.8125,0.6875,0.6875,high,Detail,Transparency,0
77973,683e23aee0b3378fa1254b1a,100001v100011,0.85,0.8125,0.8125,0.6875,0.6875,high,Detail,Usefulness,0
64183,683e23aee0b3378fa1254b1a,100110v100111,0.85,0.8125,0.8125,0.6875,0.6875,high,Persuasiveness,Trustworthiness,0
64380,683e23aee0b3378fa1254b1a,100110v100111,0.85,0.8125,0.8125,0.6875,0.6875,high,Persuasiveness,Transparency,0
64577,683e23aee0b3378fa1254b1a,100110v100111,0.85,0.8125,0.8125,0.6875,0.6875,high,Persuasiveness,Usefulness,0
110675,683e23aee0b3378fa1254b1a,110100v111100,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Trustworthiness,1
110872,683e23aee0b3378fa1254b1a,110100v111100,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Transparency,1
111069,683e23aee0b3378fa1254b1a,110100v111100,0.85,0.8125,0.8125,0.6875,0.6875,high,Structure,Usefulness,1
